ID,TahunID,ProdiID,ProgramID,MKID,HariID,DosenID,AsistenType,AsistenID,RuangID,WaktuID,WaktuID2,JamMulai,JamSelesai,JumlahMhsw,UTSTanggal,UTSJamMulai,UTSJamSelesai,UTSRuangID,UASTanggal,UASJamMulai,UASJamSelesai,UASRuangID,Elearning,gabungan,IDJadwalGabungan,MKKode,KelasID,GrupKelasID,UTSPengawas1,UTSPengawas2,UASPengawas1,UASPengawas2,status,KodeWaktu,Teamteaching,Force,Bond,glue,Penanda
2109,12,4,1,535,5,146,NULL,NULL,15,26,30,15:30:00,16:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1382,CEM4212,1,289,0,0,0,0,Y,,0,0,NULL,535_1_289_12,NULL
2114,12,7,1,341,2,73,NULL,NULL,41,1,15,08:00:00,11:20:00,9,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1385,ACC1259,1,215,0,0,0,0,Y,,0,0,NULL,341_1_215_12,NULL
2121,12,14,1,386,3,172,NULL,NULL,38,1,38,08:00:00,09:40:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1388,LAW1202,1,159,0,0,0,0,Y,,0,0,NULL,386_1_159_12,NULL
2122,12,4,1,371,4,84,NULL,NULL,27,6,26,13:00:00,15:30:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1389,CEM1201,1,84,0,0,0,0,Y,,1,0,NULL,371_1_84_12,NULL
2123,12,6,1,213,6,69,NULL,NULL,4,6,25,13:00:00,14:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1390,UNC0201,1,450,0,0,0,0,Y,,0,0,NULL,213_1_450_12,NULL
2124,12,3,1,345,2,17,NULL,NULL,34,2,37,09:00:00,11:30:00,10,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1391,ARC1232,1,168,0,0,0,0,Y,,1,0,NULL,345_1_168_12,NULL
2125,12,3,1,345,2,17,NULL,NULL,34,6,26,13:00:00,15:30:00,15,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1392,ARC1232,1,167,0,0,0,0,Y,,1,0,NULL,345_1_167_12,NULL
2126,12,14,1,390,2,117,NULL,NULL,10,6,26,13:00:00,15:30:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1393,LAW1206,1,410,0,0,0,0,Y,,0,0,NULL,390_1_410_12,NULL
2127,12,14,1,387,3,89,NULL,NULL,10,6,25,13:00:00,14:40:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1394,LAW1203,1,237,0,0,0,0,Y,,0,0,NULL,387_1_237_12,NULL
2128,12,4,1,372,3,146,NULL,NULL,17,1,13,08:00:00,10:30:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1395,CEM1202,1,110,0,0,0,0,Y,,0,0,NULL,372_1_110_12,NULL
2129,12,14,1,385,4,95,NULL,NULL,10,22,25,13:00:00,14:40:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1396,LAW1201,1,112,0,0,0,0,Y,,0,0,NULL,385_1_112_12,NULL
2130,12,6,1,342,6,145,NULL,NULL,4,1,15,08:00:00,11:20:00,6,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1397,ENT1235,1,116,0,0,0,0,Y,,0,0,NULL,342_1_116_12,NULL
2131,12,7,1,335,6,150,NULL,NULL,29,1,15,08:00:00,11:20:00,9,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1398,ACC1256,1,85,0,0,0,0,Y,,0,0,NULL,335_1_85_12,NULL
2135,12,17,1,538,5,188,NULL,NULL,10,6,25,13:00:00,14:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1399,URP1204,1,193,0,0,0,0,Y,,0,0,NULL,538_1_193_12,NULL
2136,12,17,1,539,6,85,NULL,NULL,5,22,25,13:00:00,14:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1400,URP1201,1,182,0,0,0,0,Y,,1,0,NULL,539_1_182_12,NULL
2137,12,14,1,389,5,183,NULL,NULL,39,22,26,13:00:00,15:30:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1401,LAW1205,1,408,0,0,0,0,Y,,0,0,NULL,389_1_408_12,NULL
2138,12,14,1,388,3,89,NULL,NULL,10,8,30,15:00:00,16:40:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1402,LAW1204,1,406,0,0,0,0,Y,,0,0,NULL,388_1_406_12,NULL
2139,12,17,1,537,6,93,NULL,NULL,35,2,37,09:00:00,11:30:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1403,URP1202,1,191,0,0,0,0,Y,,1,0,NULL,537_1_191_12,NULL
2140,12,13,1,110,4,160,NULL,NULL,15,1,15,08:00:00,11:20:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1404,PUN0004,1,371,0,0,0,0,Y,,1,0,NULL,110_1_371_12,NULL
2142,12,13,1,110,4,160,NULL,NULL,15,22,40,13:00:00,16:20:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1405,PUN0004,1,82,0,0,0,0,Y,,1,0,NULL,110_1_82_12,NULL
2143,12,13,1,110,5,160,NULL,NULL,18,1,15,08:00:00,11:20:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1406,PUN0004,1,128,0,0,0,0,Y,,1,0,NULL,110_1_128_12,NULL
2148,12,3,1,346,5,5,NULL,NULL,8,1,20,08:00:00,12:00:00,15,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1408,ARC1242,1,257,0,0,0,0,Y,,1,0,NULL,346_1_257_12,NULL
2149,12,3,1,346,5,5,NULL,NULL,8,22,31,13:00:00,17:00:00,10,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1409,ARC1242,1,258,0,0,0,0,Y,,1,0,NULL,346_1_258_12,NULL
2150,12,13,1,118,6,181,NULL,NULL,24,3,18,10:00:00,11:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1410,HOT0008,1,105,0,0,0,0,Y,,0,0,NULL,118_1_105_12,NULL
2153,12,13,1,118,6,37,NULL,NULL,26,3,18,10:00:00,11:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1413,HOT0008,1,106,0,0,0,0,Y,,0,0,NULL,118_1_106_12,NULL
2154,12,13,1,118,6,14,NULL,NULL,36,3,18,10:00:00,11:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1414,HOT0008,1,240,0,0,0,0,Y,,0,0,NULL,118_1_240_12,NULL
2155,12,13,1,118,6,82,NULL,NULL,3,3,18,10:00:00,11:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1415,HOT0008,1,241,0,0,0,0,Y,,0,0,NULL,118_1_241_12,NULL
2156,12,13,1,119,6,62,NULL,NULL,17,6,40,13:00:00,16:20:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1416,HOT0009,1,457,0,0,0,0,Y,,0,0,NULL,119_1_457_12,NULL
2158,12,13,1,119,6,37,NULL,NULL,26,6,40,13:00:00,16:20:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1417,HOT0009,1,454,0,0,0,0,Y,,0,0,NULL,119_1_454_12,NULL
2159,12,13,1,119,6,14,NULL,NULL,36,6,40,13:00:00,16:20:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1418,HOT0009,1,453,0,0,0,0,Y,,0,0,NULL,119_1_453_12,NULL
2160,12,13,1,119,6,82,NULL,NULL,3,6,40,13:00:00,16:20:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1419,HOT0009,1,458,0,0,0,0,Y,,0,0,NULL,119_1_458_12,NULL
2161,12,13,1,120,2,133,NULL,NULL,3,1,38,08:00:00,09:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1420,HOT0010,1,235,0,0,0,0,Y,,0,0,NULL,120_1_235_12,NULL
2162,12,13,1,120,2,133,NULL,NULL,17,3,18,10:00:00,11:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1421,HOT0010,1,236,0,0,0,0,Y,,0,0,NULL,120_1_236_12,NULL
2163,12,13,1,120,2,133,NULL,NULL,17,8,30,15:00:00,16:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1422,HOT0010,1,331,0,0,0,0,Y,,0,0,NULL,120_1_331_12,NULL
2164,12,13,1,121,3,39,NULL,NULL,11,1,15,08:00:00,11:20:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1423,HOT0011,1,473,0,0,0,0,Y,,0,0,NULL,121_1_473_12,NULL
2165,12,13,1,121,3,39,NULL,NULL,11,6,40,13:00:00,16:20:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1424,HOT0011,1,474,0,0,0,0,Y,,0,0,NULL,121_1_474_12,NULL
2166,12,13,1,121,4,134,NULL,NULL,11,6,40,13:00:00,16:20:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1425,HOT0011,1,476,0,0,0,0,Y,,0,0,NULL,121_1_476_12,NULL
2167,12,13,1,121,4,134,NULL,NULL,11,1,15,08:00:00,11:20:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1426,HOT0011,1,475,0,0,0,0,Y,,0,0,NULL,121_1_475_12,NULL
2168,12,13,1,122,2,107,NULL,NULL,3,3,18,10:00:00,11:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1427,HOT0012,1,403,0,0,0,0,Y,,0,0,NULL,122_1_403_12,NULL
2169,12,13,1,122,2,107,NULL,NULL,5,6,25,13:00:00,14:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1428,HOT0012,1,399,0,0,0,0,Y,,0,0,NULL,122_1_399_12,NULL
2170,12,13,1,122,2,107,NULL,NULL,17,1,12,08:00:00,09:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1429,HOT0012,1,400,0,0,0,0,Y,,0,0,NULL,122_1_400_12,NULL
2171,12,13,1,123,4,133,NULL,NULL,22,6,40,13:00:00,16:20:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1430,HOT0013,1,472,0,0,0,0,Y,,0,0,NULL,123_1_472_12,NULL
2172,12,13,1,123,5,133,NULL,NULL,22,1,15,08:00:00,11:20:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1431,HOT0013,1,468,0,0,0,0,Y,,0,0,NULL,123_1_468_12,NULL
2173,12,13,1,123,5,133,NULL,NULL,22,6,40,13:00:00,16:20:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1432,HOT0013,1,469,0,0,0,0,Y,,0,0,NULL,123_1_469_12,NULL
2175,12,13,1,123,4,133,NULL,NULL,22,1,15,08:00:00,11:20:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1433,HOT0013,1,470,0,0,0,0,Y,,0,0,NULL,123_1_470_12,NULL
2176,12,3,1,213,4,69,NULL,NULL,36,3,18,10:00:00,11:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1434,UNC0201,1,221,0,0,0,0,Y,,0,0,NULL,213_1_221_12,NULL
2177,12,4,1,213,4,69,NULL,NULL,36,3,18,10:00:00,11:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1434,UNC0201,1,221,0,0,0,0,Y,,0,0,NULL,213_1_221_12,NULL
2178,12,7,1,213,4,69,NULL,NULL,36,3,18,10:00:00,11:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1434,UNC0201,1,221,0,0,0,0,Y,,0,0,NULL,213_1_221_12,NULL
2179,12,13,1,213,4,69,NULL,NULL,36,3,18,10:00:00,11:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1434,UNC0201,1,221,0,0,0,0,Y,,0,0,NULL,213_1_221_12,NULL
2180,12,3,1,213,4,69,NULL,NULL,36,1,38,08:00:00,09:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1435,UNC0201,1,222,0,0,0,0,Y,,0,0,NULL,213_1_222_12,NULL
2181,12,4,1,213,4,69,NULL,NULL,36,1,38,08:00:00,09:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1435,UNC0201,1,222,0,0,0,0,Y,,0,0,NULL,213_1_222_12,NULL
2182,12,7,1,213,4,69,NULL,NULL,36,1,38,08:00:00,09:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1435,UNC0201,1,222,0,0,0,0,Y,,0,0,NULL,213_1_222_12,NULL
2183,12,13,1,213,4,69,NULL,NULL,36,1,38,08:00:00,09:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1435,UNC0201,1,222,0,0,0,0,Y,,0,0,NULL,213_1_222_12,NULL
2184,12,3,1,213,4,69,NULL,NULL,36,8,30,15:00:00,16:40:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1436,UNC0201,1,227,0,0,0,0,Y,,0,0,NULL,213_1_227_12,NULL
2185,12,4,1,213,4,69,NULL,NULL,36,8,30,15:00:00,16:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1436,UNC0201,1,227,0,0,0,0,Y,,0,0,NULL,213_1_227_12,NULL
2186,12,13,1,213,4,69,NULL,NULL,36,8,30,15:00:00,16:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1436,UNC0201,1,227,0,0,0,0,Y,,0,0,NULL,213_1_227_12,NULL
2187,12,16,1,213,4,69,NULL,NULL,36,8,30,15:00:00,16:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1436,UNC0201,1,227,0,0,0,0,Y,,0,0,NULL,213_1_227_12,NULL
2188,12,18,1,213,4,69,NULL,NULL,36,8,30,15:00:00,16:40:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1436,UNC0201,1,227,0,0,0,0,Y,,0,0,NULL,213_1_227_12,NULL
2189,12,19,1,213,4,69,NULL,NULL,36,8,30,15:00:00,16:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1436,UNC0201,1,227,0,0,0,0,Y,,0,0,NULL,213_1_227_12,NULL
2190,12,3,1,213,4,69,NULL,NULL,36,6,25,13:00:00,14:40:00,7,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1437,UNC0201,1,532,0,0,0,0,Y,,0,0,NULL,213_1_532_12,NULL
2191,12,4,1,213,4,69,NULL,NULL,36,6,25,13:00:00,14:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1437,UNC0201,1,532,0,0,0,0,Y,,0,0,NULL,213_1_532_12,NULL
2192,12,16,1,213,4,69,NULL,NULL,36,6,25,13:00:00,14:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1437,UNC0201,1,532,0,0,0,0,Y,,0,0,NULL,213_1_532_12,NULL
2193,12,18,1,213,4,69,NULL,NULL,36,6,25,13:00:00,14:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1437,UNC0201,1,532,0,0,0,0,Y,,0,0,NULL,213_1_532_12,NULL
2194,12,19,1,213,4,69,NULL,NULL,36,6,25,13:00:00,14:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1437,UNC0201,1,532,0,0,0,0,Y,,0,0,NULL,213_1_532_12,NULL
2195,12,3,1,236,4,86,NULL,NULL,26,1,12,08:00:00,09:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1438,UNC0202,1,223,0,0,0,0,Y,,0,0,NULL,236_1_223_12,NULL
2196,12,4,1,236,4,86,NULL,NULL,26,1,12,08:00:00,09:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1438,UNC0202,1,223,0,0,0,0,Y,,0,0,NULL,236_1_223_12,NULL
2197,12,7,1,236,4,86,NULL,NULL,26,1,12,08:00:00,09:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1438,UNC0202,1,223,0,0,0,0,Y,,0,0,NULL,236_1_223_12,NULL
2198,12,13,1,236,4,86,NULL,NULL,26,1,12,08:00:00,09:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1438,UNC0202,1,223,0,0,0,0,Y,,0,0,NULL,236_1_223_12,NULL
2199,12,3,1,236,4,86,NULL,NULL,26,3,18,10:00:00,11:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1439,UNC0202,1,224,0,0,0,0,Y,,0,0,NULL,236_1_224_12,NULL
2200,12,4,1,236,4,86,NULL,NULL,26,3,18,10:00:00,11:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1439,UNC0202,1,224,0,0,0,0,Y,,0,0,NULL,236_1_224_12,NULL
2201,12,7,1,236,4,86,NULL,NULL,26,3,18,10:00:00,11:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1439,UNC0202,1,224,0,0,0,0,Y,,0,0,NULL,236_1_224_12,NULL
2202,12,13,1,236,4,86,NULL,NULL,26,3,18,10:00:00,11:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1439,UNC0202,1,224,0,0,0,0,Y,,0,0,NULL,236_1_224_12,NULL
2203,12,14,1,236,4,86,NULL,NULL,26,3,18,10:00:00,11:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1439,UNC0202,1,224,0,0,0,0,Y,,0,0,NULL,236_1_224_12,NULL
2204,12,3,1,236,4,86,NULL,NULL,26,6,25,13:00:00,14:40:00,1,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1440,UNC0202,1,226,0,0,0,0,Y,,0,0,NULL,236_1_226_12,NULL
2205,12,4,1,236,4,86,NULL,NULL,26,6,25,13:00:00,14:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1440,UNC0202,1,226,0,0,0,0,Y,,0,0,NULL,236_1_226_12,NULL
2206,12,14,1,236,4,86,NULL,NULL,26,6,25,13:00:00,14:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1440,UNC0202,1,226,0,0,0,0,Y,,0,0,NULL,236_1_226_12,NULL
2207,12,16,1,236,4,86,NULL,NULL,26,6,25,13:00:00,14:40:00,5,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1440,UNC0202,1,226,0,0,0,0,Y,,0,0,NULL,236_1_226_12,NULL
2208,12,17,1,236,4,86,NULL,NULL,26,6,25,13:00:00,14:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1440,UNC0202,1,226,0,0,0,0,Y,,0,0,NULL,236_1_226_12,NULL
2209,12,18,1,236,4,86,NULL,NULL,26,6,25,13:00:00,14:40:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1440,UNC0202,1,226,0,0,0,0,Y,,0,0,NULL,236_1_226_12,NULL
2210,12,19,1,236,4,86,NULL,NULL,26,6,25,13:00:00,14:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1440,UNC0202,1,226,0,0,0,0,Y,,0,0,NULL,236_1_226_12,NULL
2211,12,3,1,236,4,86,NULL,NULL,26,8,30,15:00:00,16:40:00,7,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1441,UNC0202,1,461,0,0,0,0,Y,,0,0,NULL,236_1_461_12,NULL
2212,12,4,1,236,4,86,NULL,NULL,26,8,30,15:00:00,16:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1441,UNC0202,1,461,0,0,0,0,Y,,0,0,NULL,236_1_461_12,NULL
2213,12,14,1,236,4,86,NULL,NULL,26,8,30,15:00:00,16:40:00,3,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1441,UNC0202,1,461,0,0,0,0,Y,,0,0,NULL,236_1_461_12,NULL
2214,12,16,1,236,4,86,NULL,NULL,26,8,30,15:00:00,16:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1441,UNC0202,1,461,0,0,0,0,Y,,0,0,NULL,236_1_461_12,NULL
2215,12,17,1,236,4,86,NULL,NULL,26,8,30,15:00:00,16:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1441,UNC0202,1,461,0,0,0,0,Y,,0,0,NULL,236_1_461_12,NULL
2216,12,18,1,236,4,86,NULL,NULL,26,8,30,15:00:00,16:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1441,UNC0202,1,461,0,0,0,0,Y,,0,0,NULL,236_1_461_12,NULL
2217,12,19,1,236,4,86,NULL,NULL,26,8,30,15:00:00,16:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1441,UNC0202,1,461,0,0,0,0,Y,,0,0,NULL,236_1_461_12,NULL
2218,12,6,1,236,6,86,NULL,NULL,4,8,30,15:00:00,16:40:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1442,UNC0202,1,449,0,0,0,0,Y,,0,0,NULL,236_1_449_12,NULL
2219,12,3,1,333,4,42,NULL,NULL,42,1,15,08:00:00,11:20:00,25,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1443,ENT1201,1,196,0,0,0,0,Y,,1,0,NULL,333_1_196_12,NULL
2220,12,4,1,333,4,42,NULL,NULL,42,1,15,08:00:00,11:20:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1443,ENT1201,1,196,0,0,0,0,Y,,1,0,NULL,333_1_196_12,NULL
2221,12,6,1,333,4,42,NULL,NULL,42,1,15,08:00:00,11:20:00,11,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1443,ENT1201,1,196,0,0,0,0,Y,,1,0,NULL,333_1_196_12,NULL
2222,12,7,1,333,4,42,NULL,NULL,42,1,15,08:00:00,11:20:00,9,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1443,ENT1201,1,196,0,0,0,0,Y,,1,0,NULL,333_1_196_12,NULL
2223,12,14,1,333,4,42,NULL,NULL,42,1,15,08:00:00,11:20:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1443,ENT1201,1,196,0,0,0,0,Y,,1,0,NULL,333_1_196_12,NULL
2224,12,16,1,333,4,42,NULL,NULL,42,1,15,08:00:00,11:20:00,5,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1443,ENT1201,1,196,0,0,0,0,Y,,1,0,NULL,333_1_196_12,NULL
2225,12,17,1,333,4,42,NULL,NULL,42,1,15,08:00:00,11:20:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1443,ENT1201,1,196,0,0,0,0,Y,,1,0,NULL,333_1_196_12,NULL
2226,12,18,1,333,4,42,NULL,NULL,42,1,15,08:00:00,11:20:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1443,ENT1201,1,196,0,0,0,0,Y,,1,0,NULL,333_1_196_12,NULL
2227,12,19,1,333,4,42,NULL,NULL,42,1,15,08:00:00,11:20:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1443,ENT1201,1,196,0,0,0,0,Y,,1,0,NULL,333_1_196_12,NULL
2228,12,13,1,123,3,55,NULL,NULL,22,1,15,08:00:00,11:20:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1444,HOT0013,1,466,0,0,0,0,Y,,0,0,NULL,123_1_466_12,NULL
