ID,CurriculumID,Semester,CurriculumTypeID,ProdiID,EducationLevelID,MKID,MKCode,MKType,LecturerNIP,CoursesGroupsID,TotalSKS,SKSTeori,SKSPraktikum,SKSPraktikLapangan,StatusMK,PreconditionMKID,StatusSilabus,StatusSAP,UpdateBy,UpdateAt
620,3,2,2,8,NULL,236,UNC0202,1,3016009,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
621,3,2,2,8,NULL,368,ENG1201,1,2616002,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
622,3,2,1,8,NULL,364,STE1201,1,2217002,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
623,3,2,1,8,NULL,365,STE1202,1,2315075,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
624,3,2,1,8,NULL,367,STE1203,1,2316017,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
625,3,2,1,8,NULL,366,STE1204,1,2316017,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
626,3,2,2,10,NULL,236,UNC0202,1,3016009,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
627,3,2,2,10,NULL,333,ENT1201,1,1114080,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
628,3,2,2,10,NULL,213,UNC0201,1,1014073,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
629,3,2,1,10,NULL,355,ENV1201,1,2315075,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
630,3,2,1,10,NULL,356,ENV1202,1,2616007,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
631,3,2,1,10,NULL,357,ENV1203,1,2616002,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
632,3,2,1,10,NULL,358,ENV1204,1,2516037,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
633,3,3,1,1,NULL,184,ARC2113,1,2115059,NULL,6,0,6,0,NULL,,0,0,2017090,2018-01-08 10:10:10
634,3,3,1,1,NULL,187,ARC2143,1,2115058,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
635,3,3,1,1,NULL,188,ARC2471,1,2114040,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
636,3,3,1,1,NULL,186,ARC2133,1,2116052,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
637,3,3,1,1,NULL,189,UGC0102,1,1116036,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
638,3,3,1,1,NULL,185,ARC2123,1,2114045,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
639,3,3,1,1,NULL,168,UNC0101,1,3016009,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
640,3,3,1,1,NULL,171,UNC0102,1,1014073,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
641,3,3,1,2,NULL,199,ENG2101,1,2616007,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
642,3,3,1,2,NULL,217,CEM2111,1,2215017,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
643,3,3,1,2,NULL,220,CEM2113,1,2217057,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
644,3,3,1,2,NULL,221,CEM2112,1,1214044,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
645,3,3,1,2,NULL,189,UGC0102,1,1116036,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
646,3,3,1,2,NULL,271,CEM2101,1,1214044,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
647,3,3,1,2,NULL,276,CEM2121,1,2217015,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
648,3,3,1,3,NULL,489,ENT2136,1,1116066,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
649,3,3,1,3,NULL,181,LAW1102,1,NULL,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
650,3,3,1,3,NULL,168,UNC0101,1,1014073,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
651,3,3,1,3,NULL,490,ENT2112,1,1115054,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
652,3,3,1,3,NULL,491,ENT2137,1,NULL,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
653,3,3,1,3,NULL,403,ENT2214,1,NULL,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
654,3,3,1,4,NULL,222,ACC2103,1,1217055,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
655,3,3,1,4,NULL,237,ACC2104,1,1215043,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
656,3,3,1,4,NULL,181,LAW1102,1,3015064,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
657,3,3,1,4,NULL,251,ACC2160,1,1115054,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
658,3,3,1,4,NULL,253,ACC2105,1,1115054,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
659,3,3,1,4,NULL,277,ACC2161,1,1217055,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
660,3,3,1,5,NULL,235,HBP2309,1,3115006,NULL,8,0,0,8,NULL,,0,0,2017090,2018-01-08 10:10:10
661,3,3,1,5,NULL,231,HBP2302,1,3116015,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
662,3,3,1,5,NULL,232,HBP2301,1,3116015,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
663,3,3,1,6,NULL,210,LAW2103,1,3015034,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
664,3,3,1,6,NULL,216,LAW2104,1,3015047,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
665,3,3,1,6,NULL,224,LAW2107,1,3017001,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
666,3,3,1,6,NULL,238,LAW2108,1,3016046,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
667,3,3,1,6,NULL,247,LAW2101,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
668,3,3,1,6,NULL,248,LAW2102,1,3016044,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
669,3,3,1,6,NULL,255,LAW2106,1,NULL,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
670,3,3,1,6,NULL,272,LAW2105,1,3016044,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
671,3,3,1,11,NULL,170,UGC0101,1,2416026,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
672,3,3,1,11,NULL,470,PDP3102,1,2415078,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
673,3,3,1,11,NULL,513,PDP3103,1,2415069,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
674,3,3,1,11,NULL,469,PDP2104,1,2417037,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
675,3,2,1,11,NULL,168,UNC0101,1,3016009,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
676,3,3,1,11,NULL,168,UNC0101,1,3016009,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
677,3,3,1,11,NULL,468,PDP2105,1,2417037,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
678,3,3,1,11,NULL,514,PDP2181,1,2415069,NULL,5,5,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
679,3,3,1,10,NULL,199,ENG2101,1,2616007,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
680,3,3,1,10,NULL,480,ENV2105,1,NULL,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
681,3,3,1,10,NULL,478,ENV2103,1,2616030,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
682,3,3,1,10,NULL,479,ENV2104,1,2616002,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
683,3,3,1,10,NULL,476,ENV2101,1,2617024,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
684,3,3,1,10,NULL,189,UGC0102,1,1116036,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
685,3,3,1,10,NULL,477,ENV2102,1,2616002,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
686,3,3,1,8,NULL,471,STE2101,1,1214044,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
687,3,3,1,8,NULL,472,STE2102,1,1214044,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
688,3,3,1,8,NULL,189,UGC0102,1,1116036,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
689,3,3,1,8,NULL,515,STE2105,1,1214044,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
690,3,3,1,8,NULL,473,STE2103,1,2315075,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
691,3,3,1,8,NULL,475,STE2106,1,1214044,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
692,3,3,1,8,NULL,474,STE2104,1,2616002,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
693,3,3,1,3,NULL,328,ENT1120,1,1115027,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
694,3,3,1,3,NULL,331,UGC1101,1,1117048,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
695,3,3,1,5,NULL,311,HOT0018,1,3115006,NULL,8,0,0,8,NULL,,0,0,2017090,2018-01-08 10:10:10
696,3,3,1,5,NULL,310,HOT0017,1,3116015,NULL,2,0,2,0,NULL,,0,0,2017090,2018-01-08 10:10:10
697,3,3,1,5,NULL,309,HOT0016,1,3116015,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
698,3,4,1,3,NULL,406,ENT2260,1,NULL,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
699,3,4,1,3,NULL,402,ENT2221,1,1115027,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
700,3,4,1,3,NULL,404,ENT2240,1,NULL,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
701,3,4,1,3,NULL,516,ENT2111,1,NULL,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
702,3,4,1,3,NULL,407,ENT2238,1,NULL,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
703,3,4,1,3,NULL,408,ENT2215,1,NULL,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
704,3,4,1,3,NULL,405,ENT2239,1,1115027,NULL,1,1,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
705,3,4,1,4,NULL,415,ACC2263,1,1217059,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
706,3,4,1,4,NULL,413,ACC2264,1,1115054,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
707,3,4,1,4,NULL,412,ACC2206,1,1217055,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
708,3,4,1,4,NULL,409,ACC2207,1,1215043,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
709,3,4,1,4,NULL,414,ACC2265,1,NULL,NULL,1,1,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
710,3,4,1,4,NULL,410,ACC2208,1,1217055,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
711,3,4,1,4,NULL,411,ACC2209,1,1217099,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
712,3,4,1,6,NULL,392,LAW2201,1,3015034,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
713,3,4,1,6,NULL,393,LAW2202,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
714,3,4,1,6,NULL,394,LAW2203,1,3017098,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
715,3,4,1,6,NULL,395,LAW2204,1,3016046,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
716,3,4,1,6,NULL,396,LAW2205,1,3017001,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
717,3,4,1,6,NULL,397,LAW2206,1,3017009,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
718,3,4,1,6,NULL,398,LAW2207,1,3015016,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
719,3,4,1,6,NULL,399,LAW2208,1,3016044,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
720,3,4,1,6,NULL,566,LAW3168,1,1214044,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
721,3,4,1,6,NULL,236,UNC0202,1,3016009,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
722,4,1,2,5,NULL,91,HOT0002,1,3115061,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
723,4,1,1,11,NULL,198,PDP1102,1,2416026,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
724,4,1,1,11,NULL,165,ENG1101,1,2416026,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
725,4,1,1,11,NULL,227,PDP1103,1,2417036,NULL,6,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
726,4,1,1,11,NULL,244,PDP1101,1,2415078,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
727,4,1,1,11,NULL,252,ENG1102,1,2416026,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
728,4,1,1,11,NULL,171,UNC0102,1,1014073,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
729,4,1,1,11,NULL,169,ENT1101,1,NULL,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
730,4,1,1,10,NULL,165,ENG1101,1,2416026,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
731,4,1,1,10,NULL,212,ENG1105,1,2616002,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
732,4,1,1,10,NULL,170,UGC0101,1,2416026,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
733,4,1,1,10,NULL,172,ENV1101,1,2617024,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
734,4,1,1,10,NULL,168,UNC0101,1,3016009,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
735,4,1,1,10,NULL,166,ENG1103,1,2315075,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
736,4,1,1,10,NULL,171,UNC0102,1,1014073,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
737,4,1,1,10,NULL,169,ENT1101,1,NULL,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
738,4,1,1,9,NULL,165,ENG1101,1,2416026,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
739,4,1,1,9,NULL,214,URP1104,1,2517042,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
740,4,1,1,9,NULL,170,UGC0101,1,2416026,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
741,4,1,1,9,NULL,245,URP1101,1,2516028,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
742,4,1,1,9,NULL,246,URP1102,1,2517042,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
743,4,1,1,9,NULL,168,UNC0101,1,3016009,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
744,4,1,1,9,NULL,169,ENT1101,1,NULL,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
745,4,1,1,9,NULL,280,URP1103,1,2516037,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
746,4,1,1,8,NULL,165,ENG1101,1,2416026,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
747,4,1,1,8,NULL,167,ENG1106,1,2616002,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
748,4,1,1,8,NULL,170,UGC0101,1,2416026,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
749,4,1,1,8,NULL,168,UNC0101,1,3016009,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
750,4,1,1,8,NULL,166,ENG1103,1,2315075,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
751,4,1,1,8,NULL,196,STE1101,1,2316017,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
752,4,1,1,8,NULL,169,ENT1101,1,1214044,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
753,4,1,1,6,NULL,181,LAW1102,1,3015064,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
754,4,1,1,6,NULL,182,LAW1103,1,3015016,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
755,4,1,1,6,NULL,183,LAW1104,1,3017001,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
756,4,1,1,6,NULL,180,LAW1101,1,3015016,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
757,4,1,1,6,NULL,169,ENT1101,1,NULL,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
758,4,1,1,6,NULL,168,UNC0101,1,3016009,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
759,4,1,1,6,NULL,171,UNC0102,1,1014073,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
760,4,1,1,4,NULL,170,UGC0101,1,1117048,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
761,4,1,1,4,NULL,242,ACC1101,1,1215043,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
762,4,1,1,4,NULL,257,ACC1155,1,1217059,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
763,4,1,1,4,NULL,329,UGC1102,1,1116036,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
764,4,1,1,4,NULL,169,ENT1101,1,1117048,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
765,4,1,1,3,NULL,329,UGC1102,1,1114048,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
766,4,1,1,3,NULL,170,UGC0101,1,1115027,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
767,4,1,1,3,NULL,242,ACC1101,1,1215043,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
768,4,1,1,3,NULL,328,ENT1120,1,1115027,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
769,4,1,1,3,NULL,169,ENT1101,1,1117048,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
770,4,1,1,2,NULL,165,ENG1101,1,2416026,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
771,4,1,1,2,NULL,167,ENG1106,1,2616002,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
772,4,1,1,2,NULL,170,UGC0101,1,2416026,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
773,4,1,1,2,NULL,178,CEM1102,1,2217002,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
774,4,1,1,2,NULL,177,CEM1101,1,1214044,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
775,4,1,1,2,NULL,179,CEM1112,1,2215010,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
776,4,1,1,2,NULL,166,ENG1103,1,2315075,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
777,4,1,1,2,NULL,169,ENT1101,1,1214044,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
778,4,1,1,5,NULL,93,HOT0004,1,3114016,NULL,2,0,2,0,NULL,,0,0,2017090,2018-01-08 10:10:10
779,4,1,1,1,NULL,175,ARC1131,1,NULL,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
780,4,1,1,5,NULL,266,HBP1105,1,3116051,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
781,4,1,1,1,NULL,173,ARC1111,1,2116012,NULL,6,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
782,4,1,1,1,NULL,176,ARC1141,1,2114040,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
783,4,1,1,1,NULL,170,UGC0101,1,2416026,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
784,4,1,1,1,NULL,174,ARC1121,1,2114045,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
785,4,1,1,1,NULL,169,ENT1101,1,NULL,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
786,4,1,1,5,NULL,95,HOT0006,1,3117060,NULL,1,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
787,4,1,1,5,NULL,94,HOT0005,1,3117060,NULL,1,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
788,4,1,1,5,NULL,63,WUN0011,1,1214044,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
789,4,1,1,5,NULL,96,HOT0007,1,3117021,NULL,1,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
790,4,1,1,5,NULL,64,WUN0012,1,1116036,NULL,4,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
791,4,1,1,5,NULL,92,HOT0003,1,3117039,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
792,4,2,1,3,NULL,333,ENT1201,1,1117048,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
793,4,2,1,3,NULL,334,UGC1202,1,1116036,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
794,4,2,1,3,NULL,336,ENT1220,1,1115027,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
795,4,2,1,3,NULL,337,ENT1233,1,1114048,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
796,4,2,1,3,NULL,340,ENT1234,1,1116066,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
797,4,2,1,3,NULL,342,ENT1235,1,1117048,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
798,4,2,1,4,NULL,333,ENT1201,1,NULL,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
799,4,2,1,4,NULL,334,UGC1202,1,NULL,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
800,4,2,1,4,NULL,335,ACC1256,1,1217059,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
801,4,2,1,4,NULL,338,ACC1257,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
802,4,2,1,4,NULL,339,ACC1258,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
803,4,2,1,4,NULL,341,ACC1259,1,1115054,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
804,4,2,1,4,NULL,400,ACC1202,1,1215043,NULL,1,1,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
805,4,2,1,6,NULL,386,LAW1202,1,3015034,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
806,4,2,1,6,NULL,390,LAW1206,1,3017001,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
807,4,2,1,6,NULL,391,LAW1207,1,3016044,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
808,4,2,1,6,NULL,385,LAW1201,1,3016044,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
809,4,2,1,6,NULL,389,LAW1205,1,3017098,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
810,4,2,1,6,NULL,388,LAW1204,1,3015047,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
811,4,2,1,6,NULL,387,LAW1203,1,3015047,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
812,4,2,1,6,NULL,333,ENT1201,1,1114080,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
813,4,2,1,11,NULL,333,ENT1201,1,1117048,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
814,1,8,1,2,NULL,533,CEM4211,1,2217096,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
815,1,8,1,2,NULL,534,CEM3416,1,2617100,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
816,1,8,1,2,NULL,535,CEM4212,1,2217057,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
817,1,8,1,2,NULL,536,CEM4482,1,2617100,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
818,1,8,1,5,NULL,553,HOT0054,1,1214044,NULL,8,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
819,1,8,1,5,NULL,554,HOT0055,1,1214044,NULL,6,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
820,1,8,1,1,NULL,564,ARC4218,1,2114033,NULL,8,8,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
821,1,8,1,1,NULL,565,ARC4263,1,2114002,NULL,3,0,0,3,NULL,,0,0,2017090,2018-01-08 10:10:10
822,1,1,1,4,NULL,3,UNI1001,1,NULL,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
823,1,2,1,5,NULL,110,PUN0004,1,NULL,NULL,4,4,4,0,NULL,,0,0,2017090,2018-01-08 10:10:10
824,2,6,1,2,NULL,383,CEM3221,1,1214044,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
825,2,6,1,2,NULL,381,CEM3201,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
826,2,6,1,2,NULL,384,CEM3222,1,2217096,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
827,2,6,1,2,NULL,427,CEM3411,1,2217057,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
828,2,6,1,2,NULL,382,CEM3211,1,2117026,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
829,2,6,1,2,NULL,213,UNC0201,1,1014073,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
