ID,Semester,NPM,JadwalID,UTS,UAS,NilaiAkhir,NilaiHuruf,approval
133,1,31140001,89,95.00,85.66,89.10,A,1
134,1,31140002,54,80.00,90,82.40,A-,1
134,1,31140002,54,80.00,90,82.40,A-,1
134,1,31140002,54,80.00,90,82.40,A-,1
134,1,31140002,54,80.00,90,82.40,A-,1
134,1,31140002,54,80.00,90,82.40,A-,1
135,1,31140003,248,55.00,80,68.90,B-,1
135,1,31140003,248,55.00,80,68.90,B-,1
135,1,31140003,248,55.00,80,68.90,B-,1
135,1,31140003,248,55.00,80,68.90,B-,1
135,1,31140003,248,55.00,80,68.90,B-,1
136,1,31140004,89,68.33,64.21,71.02,B,1
136,1,31140004,89,68.33,64.21,71.02,B,1
136,1,31140004,89,68.33,64.21,71.02,B,1
136,1,31140004,89,68.33,64.21,71.02,B,1
136,1,31140004,89,68.33,64.21,71.02,B,1
137,1,31140005,54,65.70,90,77.09,B+,1
137,1,31140005,54,65.70,90,77.09,B+,1
137,1,31140005,54,65.70,90,77.09,B+,1
137,1,31140005,54,65.70,90,77.09,B+,1
137,1,31140005,54,65.70,90,77.09,B+,1
138,1,31140006,248,70,90,79.70,B+,1
138,1,31140006,248,70,90,79.70,B+,1
138,1,31140006,248,70,90,79.70,B+,1
138,1,31140006,248,70,90,79.70,B+,1
138,1,31140006,248,70,90,79.70,B+,1
140,1,31140008,54,78.50,90,80.92,A-,1
140,1,31140008,54,78.50,90,80.92,A-,1
140,1,31140008,54,78.50,90,80.92,A-,1
140,1,31140008,54,78.50,90,80.92,A-,1
140,1,31140008,54,78.50,90,80.92,A-,1
141,1,31140009,89,90.00,88.66,91.72,A,1
141,1,31140009,89,90.00,88.66,91.72,A,1
141,1,31140009,89,90.00,88.66,91.72,A,1
141,1,31140009,89,90.00,88.66,91.72,A,1
141,1,31140009,89,90.00,88.66,91.72,A,1
142,1,31140010,54,70.00,80,76.70,B+,1
142,1,31140010,54,70.00,80,76.70,B+,1
142,1,31140010,54,70.00,80,76.70,B+,1
142,1,31140010,54,70.00,80,76.70,B+,1
142,1,31140010,54,70.00,80,76.70,B+,1
143,1,31140011,54,70.00,0,46.65,D,1
143,1,31140011,54,70.00,0,46.65,D,1
143,1,31140011,54,70.00,0,46.65,D,1
143,1,31140011,54,70.00,0,46.65,D,1
143,1,31140011,54,70.00,0,46.65,D,1
144,1,31140012,89,81.67,63.22,64.10,C+,1
144,1,31140012,89,81.67,63.22,64.10,C+,1
144,1,31140012,89,81.67,63.22,64.10,C+,1
144,1,31140012,89,81.67,63.22,64.10,C+,1
144,1,31140012,89,81.67,63.22,64.10,C+,1
145,1,12140001,296,60.00,63.5,57.41,C,1
145,1,12140001,296,60.00,63.5,57.41,C,1
145,1,12140001,296,60.00,63.5,57.41,C,1
145,1,12140001,296,60.00,63.5,57.41,C,1
145,1,12140001,296,60.00,63.5,57.41,C,1
146,1,12140002,340,78.33,84.72,85.11,A,1
146,1,12140002,340,78.33,84.72,85.11,A,1
146,1,12140002,340,78.33,84.72,85.11,A,1
146,1,12140002,340,78.33,84.72,85.11,A,1
146,1,12140002,340,78.33,84.72,85.11,A,1
147,1,12140003,88,93.33,91.44,91.90,A,1
147,1,12140003,88,93.33,91.44,91.90,A,1
147,1,12140003,88,93.33,91.44,91.90,A,1
147,1,12140003,88,93.33,91.44,91.90,A,1
147,1,12140003,88,93.33,91.44,91.90,A,1
148,1,12140004,340,80.00,77.76,80.22,A-,1
148,1,12140004,340,80.00,77.76,80.22,A-,1
148,1,12140004,340,80.00,77.76,80.22,A-,1
148,1,12140004,340,80.00,77.76,80.22,A-,1
148,1,12140004,340,80.00,77.76,80.22,A-,1
153,1,11140005,87,85.00,83.88,86.11,A,1
153,1,11140005,87,85.00,83.88,86.11,A,1
153,1,11140005,87,85.00,83.88,86.11,A,1
153,1,11140005,87,85.00,83.88,86.11,A,1
153,1,11140005,87,85.00,83.88,86.11,A,1
154,1,11140006,295,66.67,56.66,65.87,B-,1
154,1,11140006,295,66.67,56.66,65.87,B-,1
154,1,11140006,295,66.67,56.66,65.87,B-,1
154,1,11140006,295,66.67,56.66,65.87,B-,1
154,1,11140006,295,66.67,56.66,65.87,B-,1
155,1,11140007,87,70.00,59.73,63.82,C+,1
155,1,11140007,87,70.00,59.73,63.82,C+,1
155,1,11140007,87,70.00,59.73,63.82,C+,1
155,1,11140007,87,70.00,59.73,63.82,C+,1
155,1,11140007,87,70.00,59.73,63.82,C+,1
156,1,11140008,295,71.67,64.17,68.85,B-,1
156,1,11140008,295,71.67,64.17,68.85,B-,1
156,1,11140008,295,71.67,64.17,68.85,B-,1
156,1,11140008,295,71.67,64.17,68.85,B-,1
156,1,11140008,295,71.67,64.17,68.85,B-,1
157,1,11140009,87,93.33,89.21,92.84,A,1
157,1,11140009,87,93.33,89.21,92.84,A,1
157,1,11140009,87,93.33,89.21,92.84,A,1
157,1,11140009,87,93.33,89.21,92.84,A,1
157,1,11140009,87,93.33,89.21,92.84,A,1
158,1,11140010,295,70.00,67.5,70.05,B,1
158,1,11140010,295,70.00,67.5,70.05,B,1
158,1,11140010,295,70.00,67.5,70.05,B,1
158,1,11140010,295,70.00,67.5,70.05,B,1
158,1,11140010,295,70.00,67.5,70.05,B,1
159,1,11140011,87,76.67,69.72,78.31,B+,1
159,1,11140011,87,76.67,69.72,78.31,B+,1
159,1,11140011,87,76.67,69.72,78.31,B+,1
159,1,11140011,87,76.67,69.72,78.31,B+,1
159,1,11140011,87,76.67,69.72,78.31,B+,1
160,1,11140012,87,91.67,88.66,91.91,A,1
160,1,11140012,87,91.67,88.66,91.91,A,1
160,1,11140012,87,91.67,88.66,91.91,A,1
160,1,11140012,87,91.67,88.66,91.91,A,1
160,1,11140012,87,91.67,88.66,91.91,A,1
161,1,21140007,142,73.34,65.00,67.18,B-,1
161,1,21140007,142,73.34,65.00,67.18,B-,1
161,1,21140007,142,73.34,65.00,67.18,B-,1
161,1,21140007,142,73.34,65.00,67.18,B-,1
161,1,21140007,142,73.34,65.00,67.18,B-,1
162,1,21140008,277,90.00,80,82.50,A-,1
162,1,21140008,277,90.00,80,82.50,A-,1
162,1,21140008,277,90.00,80,82.50,A-,1
162,1,21140008,277,90.00,80,82.50,A-,1
162,1,21140008,277,90.00,80,82.50,A-,1
163,1,21140009,142,24.98,31.91,23.10,E,1
163,1,21140009,142,24.98,31.91,23.10,E,1
163,1,21140009,142,24.98,31.91,23.10,E,1
163,1,21140009,142,24.98,31.91,23.10,E,1
163,1,21140009,142,24.98,31.91,23.10,E,1
164,1,21140010,277,55.70,0,42.30,D,1
164,1,21140010,277,55.70,0,42.30,D,1
164,1,21140010,277,55.70,0,42.30,D,1
164,1,21140010,277,55.70,0,42.30,D,1
164,1,21140010,277,55.70,0,42.30,D,1
165,1,21140011,142,75.00,60.83,60.42,C+,1
165,1,21140011,142,75.00,60.83,60.42,C+,1
165,1,21140011,142,75.00,60.83,60.42,C+,1
165,1,21140011,142,75.00,60.83,60.42,C+,1
165,1,21140011,142,75.00,60.83,60.42,C+,1
166,1,21140012,142,71.67,61.67,56.50,C,1
166,1,21140012,142,71.67,61.67,56.50,C,1
166,1,21140012,142,71.67,61.67,56.50,C,1
166,1,21140012,142,71.67,61.67,56.50,C,1
166,1,21140012,142,71.67,61.67,56.50,C,1
167,1,31140013,248,77.10,80,77.23,B+,1
167,1,31140013,248,77.10,80,77.23,B+,1
167,1,31140013,248,77.10,80,77.23,B+,1
167,1,31140013,248,77.10,80,77.23,B+,1
167,1,31140013,248,77.10,80,77.23,B+,1
168,1,31140014,146,75.00,64.16,71.98,B,1
168,1,31140014,146,75.00,64.16,71.98,B,1
168,1,31140014,146,75.00,64.16,71.98,B,1
168,1,31140014,146,75.00,64.16,71.98,B,1
168,1,31140014,146,75.00,64.16,71.98,B,1
169,1,31140015,141,77.80,85,79.08,B+,1
169,1,31140015,141,77.80,85,79.08,B+,1
169,1,31140015,141,77.80,85,79.08,B+,1
169,1,31140015,141,77.80,85,79.08,B+,1
169,1,31140015,141,77.80,85,79.08,B+,1
170,1,31140016,146,56.66,55.83,49.75,D,1
170,1,31140016,146,56.66,55.83,49.75,D,1
170,1,31140016,146,56.66,55.83,49.75,D,1
170,1,31140016,146,56.66,55.83,49.75,D,1
170,1,31140016,146,56.66,55.83,49.75,D,1
171,1,31140017,248,52.80,75,66.28,B-,1
171,1,31140017,248,52.80,75,66.28,B-,1
171,1,31140017,248,52.80,75,66.28,B-,1
171,1,31140017,248,52.80,75,66.28,B-,1
171,1,31140017,248,52.80,75,66.28,B-,1
172,1,31140018,141,88.50,85,86.22,A,1
172,1,31140018,141,88.50,85,86.22,A,1
172,1,31140018,141,88.50,85,86.22,A,1
172,1,31140018,141,88.50,85,86.22,A,1
172,1,31140018,141,88.50,85,86.22,A,1
173,1,31140019,146,76.67,67.29,73.78,B,1
173,1,31140019,146,76.67,67.29,73.78,B,1
173,1,31140019,146,76.67,67.29,73.78,B,1
173,1,31140019,146,76.67,67.29,73.78,B,1
173,1,31140019,146,76.67,67.29,73.78,B,1
174,1,31140020,141,77.80,85,78.98,B+,1
174,1,31140020,141,77.80,85,78.98,B+,1
174,1,31140020,141,77.80,85,78.98,B+,1
174,1,31140020,141,77.80,85,78.98,B+,1
174,1,31140020,141,77.80,85,78.98,B+,1
175,1,31140021,146,75.00,72.77,75.17,B+,1
175,1,31140021,146,75.00,72.77,75.17,B+,1
175,1,31140021,146,75.00,72.77,75.17,B+,1
175,1,31140021,146,75.00,72.77,75.17,B+,1
175,1,31140021,146,75.00,72.77,75.17,B+,1
176,1,31140022,248,70.70,60,66.64,B-,1
176,1,31140022,248,70.70,60,66.64,B-,1
176,1,31140022,248,70.70,60,66.64,B-,1
176,1,31140022,248,70.70,60,66.64,B-,1
176,1,31140022,248,70.70,60,66.64,B-,1
177,1,31140023,146,73.33,73,76.97,B+,1
177,1,31140023,146,73.33,73,76.97,B+,1
177,1,31140023,146,73.33,73,76.97,B+,1
177,1,31140023,146,73.33,73,76.97,B+,1
177,1,31140023,146,73.33,73,76.97,B+,1
179,1,22140007,51,75.00,80,78.35,B+,1
179,1,22140007,51,75.00,80,78.35,B+,1
179,1,22140007,51,75.00,80,78.35,B+,1
179,1,22140007,51,75.00,80,78.35,B+,1
179,3,22140007,51,75.00,80,78.35,B+,1
180,1,22140008,51,99.00,93,93.30,A,1
180,1,22140008,51,99.00,93,93.30,A,1
180,1,22140008,51,99.00,93,93.30,A,1
180,1,22140008,51,99.00,93,93.30,A,1
180,3,22140008,51,99.00,93,93.30,A,1
181,1,22140009,338,78.33,63.94,70.20,B,1
181,1,22140009,338,78.33,63.94,70.20,B,1
181,1,22140009,338,78.33,63.94,70.20,B,1
181,1,22140009,338,78.33,63.94,70.20,B,1
181,1,22140009,338,78.33,63.94,70.20,B,1
182,1,22140010,51,94.00,80,84.75,A-,1
182,1,22140010,51,94.00,80,84.75,A-,1
182,1,22140010,51,94.00,80,84.75,A-,1
182,1,22140010,51,94.00,80,84.75,A-,1
182,3,22140010,51,94.00,80,84.75,A-,1
183,1,22140011,249,95.00,93,90.70,A,1
183,1,22140011,249,95.00,93,90.70,A,1
183,1,22140011,249,95.00,93,90.70,A,1
183,1,22140011,249,95.00,93,90.70,A,1
183,3,22140011,249,95.00,93,90.70,A,1
184,1,22140012,51,98.00,96.5,92.90,A,1
184,1,22140012,51,98.00,96.5,92.90,A,1
184,1,22140012,51,98.00,96.5,92.90,A,1
184,1,22140012,51,98.00,96.5,92.90,A,1
184,3,22140012,51,98.00,96.5,92.90,A,1
185,1,11140013,339,71.67,73.88,75.92,B+,1
185,1,11140013,339,71.67,73.88,75.92,B+,1
185,1,11140013,339,71.67,73.88,75.92,B+,1
185,1,11140013,339,71.67,73.88,75.92,B+,1
185,1,11140013,339,71.67,73.88,75.92,B+,1
186,1,11140014,87,83.34,72.84,78.52,B+,1
186,1,11140014,87,83.34,72.84,78.52,B+,1
186,1,11140014,87,83.34,72.84,78.52,B+,1
186,1,11140014,87,83.34,72.84,78.52,B+,1
186,1,11140014,87,83.34,72.84,78.52,B+,1
187,1,11140015,339,80.00,81.10,82.94,A-,1
187,1,11140015,339,80.00,81.10,82.94,A-,1
187,1,11140015,339,80.00,81.10,82.94,A-,1
187,1,11140015,339,80.00,81.10,82.94,A-,1
187,1,11140015,339,80.00,81.10,82.94,A-,1
190,1,11140018,295,80.00,68.05,75.12,B+,1
190,1,11140018,295,80.00,68.05,75.12,B+,1
190,1,11140018,295,80.00,68.05,75.12,B+,1
190,1,11140018,295,80.00,68.05,75.12,B+,1
190,1,11140018,295,80.00,68.05,75.12,B+,1
191,1,11140019,62,80.00,78.39,82.35,A-,1
191,1,11140019,62,80.00,78.39,82.35,A-,1
191,1,11140019,62,80.00,78.39,82.35,A-,1
191,1,11140019,62,80.00,78.39,82.35,A-,1
191,1,11140019,62,80.00,78.39,82.35,A-,1
192,1,11140020,62,85.00,79,85.00,A,1
192,1,11140020,62,85.00,79,85.00,A,1
192,1,11140020,62,85.00,79,85.00,A,1
192,1,11140020,62,85.00,79,85.00,A,1
192,1,11140020,62,85.00,79,85.00,A,1
193,1,11140021,339,76.67,61.39,71.06,B,1
193,1,11140021,339,76.67,61.39,71.06,B,1
193,1,11140021,339,76.67,61.39,71.06,B,1
193,1,11140021,339,76.67,61.39,71.06,B,1
193,1,11140021,339,76.67,61.39,71.06,B,1
194,1,11140022,62,80.00,68.61,75.32,B+,1
194,1,11140022,62,80.00,68.61,75.32,B+,1
194,1,11140022,62,80.00,68.61,75.32,B+,1
194,1,11140022,62,80.00,68.61,75.32,B+,1
194,1,11140022,62,80.00,68.61,75.32,B+,1
195,1,11140023,62,90.00,81.17,85.03,A,1
195,1,11140023,62,90.00,81.17,85.03,A,1
195,1,11140023,62,90.00,81.17,85.03,A,1
195,1,11140023,62,90.00,81.17,85.03,A,1
195,1,11140023,62,90.00,81.17,85.03,A,1
196,1,11140024,339,80.00,63.06,58.68,C,1
196,1,11140024,339,80.00,63.06,58.68,C,1
196,1,11140024,339,80.00,63.06,58.68,C,1
196,1,11140024,339,80.00,63.06,58.68,C,1
196,1,11140024,339,80.00,63.06,58.68,C,1
198,1,12140006,340,72,74,71.23,B,1
198,1,12140006,340,72,74,71.23,B,1
198,1,12140006,340,72,74,71.23,B,1
198,1,12140006,340,72,74,71.23,B,1
198,1,12140006,340,72,74,71.23,B,1
199,1,12140007,63,75.00,68.89,75.00,B+,1
199,1,12140007,63,75.00,68.89,75.00,B+,1
199,1,12140007,63,75.00,68.89,75.00,B+,1
199,1,12140007,63,75.00,68.89,75.00,B+,1
199,1,12140007,63,75.00,68.89,75.00,B+,1
200,1,12140008,340,76.67,75.89,80.04,A-,1
200,1,12140008,340,76.67,75.89,80.04,A-,1
200,1,12140008,340,76.67,75.89,80.04,A-,1
200,1,12140008,340,76.67,75.89,80.04,A-,1
200,1,12140008,340,76.67,75.89,80.04,A-,1
201,1,21140007,244,72.80,70,74.18,B,1
201,1,21140007,244,72.80,70,74.18,B,1
201,1,21140007,244,72.80,70,74.18,B,1
201,1,21140007,244,72.80,70,74.18,B,1
201,1,21140007,244,72.80,70,74.18,B,1
202,1,21140008,303,80.00,69.94,66.37,B-,1
202,1,21140008,303,80.00,69.94,66.37,B-,1
202,1,21140008,303,80.00,69.94,66.37,B-,1
202,1,21140008,303,80.00,69.94,66.37,B-,1
202,1,21140008,303,80.00,69.94,66.37,B-,1
203,1,21140009,244,41.40,65,58.89,C,1
203,1,21140009,244,41.40,65,58.89,C,1
203,1,21140009,244,41.40,65,58.89,C,1
203,1,21140009,244,41.40,65,58.89,C,1
203,1,21140009,244,41.40,65,58.89,C,1
204,1,21140010,303,59.99,0,18.00,E,1
204,1,21140010,303,59.99,0,18.00,E,1
204,1,21140010,303,59.99,0,18.00,E,1
204,1,21140010,303,59.99,0,18.00,E,1
204,1,21140010,303,59.99,0,18.00,E,1
205,1,21140011,244,71.40,70,72.49,B,1
205,1,21140011,244,71.40,70,72.49,B,1
205,1,21140011,244,71.40,70,72.49,B,1
205,1,21140011,244,71.40,70,72.49,B,1
205,1,21140011,244,71.40,70,72.49,B,1
206,1,21140012,244,61.40,65,66.94,B-,1
206,1,21140012,244,61.40,65,66.94,B-,1
206,1,21140012,244,61.40,65,66.94,B-,1
206,1,21140012,244,61.40,65,66.94,B-,1
206,1,21140012,244,61.40,65,66.94,B-,1
207,1,11140013,52,82.80,80,80.73,A-,1
207,1,11140013,52,82.80,80,80.73,A-,1
207,1,11140013,52,82.80,80,80.73,A-,1
207,1,11140013,52,82.80,80,80.73,A-,1
207,1,11140013,52,82.80,80,80.73,A-,1
208,1,11140014,336,82.00,85,81.65,A-,1
208,1,11140014,336,82.00,85,81.65,A-,1
208,1,11140014,336,82.00,85,81.65,A-,1
208,1,11140014,336,82.00,85,81.65,A-,1
208,1,11140014,336,82.00,85,81.65,A-,1
209,1,11140015,52,88.50,95,88.08,A,1
209,1,11140015,52,88.50,95,88.08,A,1
209,1,11140015,52,88.50,95,88.08,A,1
209,1,11140015,52,88.50,95,88.08,A,1
209,1,11140015,52,88.50,95,88.08,A,1
212,1,11140018,300,70.00,90,78.05,B+,1
212,1,11140018,300,70.00,90,78.05,B+,1
212,1,11140018,300,70.00,90,78.05,B+,1
212,1,11140018,300,70.00,90,78.05,B+,1
212,1,11140018,300,70.00,90,78.05,B+,1
213,1,11140019,72,91.40,80,84.29,A-,1
213,1,11140019,72,91.40,80,84.29,A-,1
213,1,11140019,72,91.40,80,84.29,A-,1
213,1,11140019,72,91.40,80,84.29,A-,1
213,1,11140019,72,91.40,80,84.29,A-,1
214,1,11140020,72,95.00,95,90.45,A,1
214,1,11140020,72,95.00,95,90.45,A,1
214,1,11140020,72,95.00,95,90.45,A,1
214,1,11140020,72,95.00,95,90.45,A,1
214,1,11140020,72,95.00,95,90.45,A,1
215,1,11140021,52,70.00,85,76.60,B+,1
215,1,11140021,52,70.00,85,76.60,B+,1
215,1,11140021,52,70.00,85,76.60,B+,1
215,1,11140021,52,70.00,85,76.60,B+,1
215,1,11140021,52,70.00,85,76.60,B+,1
216,1,11140022,72,91.50,75,81.92,A-,1
216,1,11140022,72,91.50,75,81.92,A-,1
216,1,11140022,72,91.50,75,81.92,A-,1
216,1,11140022,72,91.50,75,81.92,A-,1
216,1,11140022,72,91.50,75,81.92,A-,1
217,1,11140023,72,92.00,90,90.25,A,1
217,1,11140023,72,92.00,90,90.25,A,1
217,1,11140023,72,92.00,90,90.25,A,1
217,1,11140023,72,92.00,90,90.25,A,1
217,1,11140023,72,92.00,90,90.25,A,1
218,1,11140024,52,88.50,70,77.58,B+,1
218,1,11140024,52,88.50,70,77.58,B+,1
218,1,11140024,52,88.50,70,77.58,B+,1
218,1,11140024,52,88.50,70,77.58,B+,1
218,1,11140024,52,88.50,70,77.58,B+,1
220,1,12140006,53,70,80,75.45,B+,1
220,1,12140006,53,70,80,75.45,B+,1
220,1,12140006,53,70,80,75.45,B+,1
220,1,12140006,53,70,80,75.45,B+,1
220,1,12140006,53,70,80,75.45,B+,1
221,1,12140007,337,92.00,95,89.85,A,1
221,1,12140007,337,92.00,95,89.85,A,1
221,1,12140007,337,92.00,95,89.85,A,1
221,1,12140007,337,92.00,95,89.85,A,1
221,1,12140007,337,92.00,95,89.85,A,1
222,1,12140008,53,85.70,80,82.30,A-,1
222,1,12140008,53,85.70,80,82.30,A-,1
222,1,12140008,53,85.70,80,82.30,A-,1
222,1,12140008,53,85.70,80,82.30,A-,1
222,1,12140008,53,85.70,80,82.30,A-,1
223,1,31140013,125,65.00,84.5,77.45,B+,1
223,1,31140013,125,65.00,84.5,77.45,B+,1
223,1,31140013,125,65.00,84.5,77.45,B+,1
223,1,31140013,125,65.00,84.5,77.45,B+,1
223,3,31140013,125,65.00,84.5,77.45,B+,1
224,1,31140014,54,87.10,80,81.78,A-,1
224,1,31140014,54,87.10,80,81.78,A-,1
224,1,31140014,54,87.10,80,81.78,A-,1
224,1,31140014,54,87.10,80,81.78,A-,1
224,1,31140014,54,87.10,80,81.78,A-,1
225,1,31140015,119,76.00,85,80.58,A-,1
225,1,31140015,119,76.00,85,80.58,A-,1
225,1,31140015,119,76.00,85,80.58,A-,1
225,1,31140015,119,76.00,85,80.58,A-,1
225,3,31140015,119,76.00,85,80.58,A-,1
226,1,31140016,54,60,70,67.20,B-,1
226,1,31140016,54,60,70,67.20,B-,1
226,1,31140016,54,60,70,67.20,B-,1
226,1,31140016,54,60,70,67.20,B-,1
226,1,31140016,54,60,70,67.20,B-,1
227,1,31140017,125,84.00,85,83.38,A-,1
227,1,31140017,125,84.00,85,83.38,A-,1
227,1,31140017,125,84.00,85,83.38,A-,1
227,1,31140017,125,84.00,85,83.38,A-,1
227,3,31140017,125,84.00,85,83.38,A-,1
228,1,31140018,119,80.00,94,87.53,A,1
228,1,31140018,119,80.00,94,87.53,A,1
228,1,31140018,119,80.00,94,87.53,A,1
228,1,31140018,119,80.00,94,87.53,A,1
228,3,31140018,119,80.00,94,87.53,A,1
229,1,31140019,54,81.40,90,83.14,A-,1
229,1,31140019,54,81.40,90,83.14,A-,1
229,1,31140019,54,81.40,90,83.14,A-,1
229,1,31140019,54,81.40,90,83.14,A-,1
229,1,31140019,54,81.40,90,83.14,A-,1
230,1,31140020,119,78.00,0,53.33,D,1
230,1,31140020,119,78.00,0,53.33,D,1
230,1,31140020,119,78.00,0,53.33,D,1
230,1,31140020,119,78.00,0,53.33,D,1
230,3,31140020,119,78.00,0,53.33,D,1
231,1,31140021,54,60.00,80,73.05,B,1
231,1,31140021,54,60.00,80,73.05,B,1
231,1,31140021,54,60.00,80,73.05,B,1
231,1,31140021,54,60.00,80,73.05,B,1
231,1,31140021,54,60.00,80,73.05,B,1
232,1,31140022,125,79.00,87,83.22,A-,1
232,1,31140022,125,79.00,87,83.22,A-,1
232,1,31140022,125,79.00,87,83.22,A-,1
232,1,31140022,125,79.00,87,83.22,A-,1
232,3,31140022,125,79.00,87,83.22,A-,1
233,1,31140023,54,74.20,90,81.67,A-,1
233,1,31140023,54,74.20,90,81.67,A-,1
233,1,31140023,54,74.20,90,81.67,A-,1
233,1,31140023,54,74.20,90,81.67,A-,1
233,1,31140023,54,74.20,90,81.67,A-,1
235,1,22140007,294,66.67,57.72,63.02,C+,1
235,1,22140007,294,66.67,57.72,63.02,C+,1
235,1,22140007,294,66.67,57.72,63.02,C+,1
235,1,22140007,294,66.67,57.72,63.02,C+,1
235,1,22140007,294,66.67,57.72,63.02,C+,1
236,1,22140008,294,86.67,88.66,88.40,A,1
236,1,22140008,294,86.67,88.66,88.40,A,1
236,1,22140008,294,86.67,88.66,88.40,A,1
236,1,22140008,294,86.67,88.66,88.40,A,1
236,1,22140008,294,86.67,88.66,88.40,A,1
237,1,22140009,245,71.40,80,76.09,B+,1
237,1,22140009,245,71.40,80,76.09,B+,1
237,1,22140009,245,71.40,80,76.09,B+,1
237,1,22140009,245,71.40,80,76.09,B+,1
237,1,22140009,245,71.40,80,76.09,B+,1
238,1,22140010,294,66.67,63.94,70.02,B,1
238,1,22140010,294,66.67,63.94,70.02,B,1
238,1,22140010,294,66.67,63.94,70.02,B,1
238,1,22140010,294,66.67,63.94,70.02,B,1
238,1,22140010,294,66.67,63.94,70.02,B,1
239,1,22140011,261,88.33,88.66,86.55,A,1
239,1,22140011,261,88.33,88.66,86.55,A,1
239,1,22140011,261,88.33,88.66,86.55,A,1
239,1,22140011,261,88.33,88.66,86.55,A,1
239,1,22140011,261,88.33,88.66,86.55,A,1
240,1,22140012,294,80.00,80.44,81.95,A-,1
240,1,22140012,294,80.00,80.44,81.95,A-,1
240,1,22140012,294,80.00,80.44,81.95,A-,1
240,1,22140012,294,80.00,80.44,81.95,A-,1
240,1,22140012,294,80.00,80.44,81.95,A-,1
241,1,21140013,277,89.20,65,78.42,B+,1
241,1,21140013,277,89.20,65,78.42,B+,1
241,1,21140013,277,89.20,65,78.42,B+,1
241,1,21140013,277,89.20,65,78.42,B+,1
241,1,21140013,277,89.20,65,78.42,B+,1
242,1,21140014,277,85.00,70,78.15,B+,1
242,1,21140014,277,85.00,70,78.15,B+,1
242,1,21140014,277,85.00,70,78.15,B+,1
242,1,21140014,277,85.00,70,78.15,B+,1
242,1,21140014,277,85.00,70,78.15,B+,1
245,1,21140017,255,71.67,62.77,67.67,B-,1
245,1,21140017,255,71.67,62.77,67.67,B-,1
245,1,21140017,255,71.67,62.77,67.67,B-,1
245,1,21140017,255,71.67,62.77,67.67,B-,1
245,1,21140017,255,71.67,62.77,67.67,B-,1
247,1,21140019,255,78.33,81.17,80.20,A-,1
247,1,21140019,255,78.33,81.17,80.20,A-,1
247,1,21140019,255,78.33,81.17,80.20,A-,1
247,1,21140019,255,78.33,81.17,80.20,A-,1
247,1,21140019,255,78.33,81.17,80.20,A-,1
248,1,22140013,305,75.00,80,80.73,A-,1
248,1,22140013,305,75.00,80,80.73,A-,1
248,1,22140013,305,75.00,80,80.73,A-,1
248,1,22140013,305,75.00,80,80.73,A-,1
248,3,22140013,305,75.00,80,80.73,A-,1
249,1,22140014,256,70.00,63.28,66.53,B-,1
249,1,22140014,256,70.00,63.28,66.53,B-,1
249,1,22140014,256,70.00,63.28,66.53,B-,1
249,1,22140014,256,70.00,63.28,66.53,B-,1
249,1,22140014,256,70.00,63.28,66.53,B-,1
250,1,22140015,256,53.34,61.38,62.15,C+,1
250,1,22140015,256,53.34,61.38,62.15,C+,1
250,1,22140015,256,53.34,61.38,62.15,C+,1
250,1,22140015,256,53.34,61.38,62.15,C+,1
250,1,22140015,256,53.34,61.38,62.15,C+,1
253,1,22140018,256,78.33,82.21,83.29,A-,1
253,1,22140018,256,78.33,82.21,83.29,A-,1
253,1,22140018,256,78.33,82.21,83.29,A-,1
253,1,22140018,256,78.33,82.21,83.29,A-,1
253,1,22140018,256,78.33,82.21,83.29,A-,1
254,1,11140025,87,73.33,60.83,70.37,B,1
254,1,11140025,87,73.33,60.83,70.37,B,1
254,1,11140025,87,73.33,60.83,70.37,B,1
254,1,11140025,87,73.33,60.83,70.37,B,1
254,1,11140025,87,73.33,60.83,70.37,B,1
255,1,11140026,257,,,0.00,E,1
255,1,11140026,257,,,0.00,E,1
255,1,11140026,257,,,0.00,E,1
255,1,11140026,257,,,0.00,E,1
255,1,11140026,257,,,0.00,E,1
259,1,11140030,279,80.00,75.33,80.02,A-,1
259,1,11140030,279,80.00,75.33,80.02,A-,1
259,1,11140030,279,80.00,75.33,80.02,A-,1
259,1,11140030,279,80.00,75.33,80.02,A-,1
259,1,11140030,279,80.00,75.33,80.02,A-,1
260,1,11140031,279,65.00,66.66,68.75,B-,1
260,1,11140031,279,65.00,66.66,68.75,B-,1
260,1,11140031,279,65.00,66.66,68.75,B-,1
260,1,11140031,279,65.00,66.66,68.75,B-,1
260,1,11140031,279,65.00,66.66,68.75,B-,1
261,1,11140032,257,63.33,65.39,68.36,B-,1
261,1,11140032,257,63.33,65.39,68.36,B-,1
261,1,11140032,257,63.33,65.39,68.36,B-,1
261,1,11140032,257,63.33,65.39,68.36,B-,1
261,1,11140032,257,63.33,65.39,68.36,B-,1
263,1,11140034,257,75.00,59.94,67.21,B-,1
263,1,11140034,257,75.00,59.94,67.21,B-,1
263,1,11140034,257,75.00,59.94,67.21,B-,1
263,1,11140034,257,75.00,59.94,67.21,B-,1
263,1,11140034,257,75.00,59.94,67.21,B-,1
264,1,11140035,279,80.00,77.99,81.80,A-,1
264,1,11140035,279,80.00,77.99,81.80,A-,1
264,1,11140035,279,80.00,77.99,81.80,A-,1
264,1,11140035,279,80.00,77.99,81.80,A-,1
264,1,11140035,279,80.00,77.99,81.80,A-,1
265,1,11140036,279,72,79,78.55,B+,1
