ID,SemesterID,YearCode,NPM,ScheduleID,MKCode,MKName,MKNameEng,Evaluasi1,Evaluasi2,Evaluasi3,Evaluasi4,Evaluasi5,UTS,UAS,Score,Grade,Approval,TotalSKS
319,3,20141,11140026,242,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,75,85,,,76.00,50,68.30,B-,1,4
323,3,20141,11140030,306,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",83,75,90,,80,98.00,94,91.80,A,1,4
324,3,20141,11140031,306,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",83,85,90,,71,79.00,72.5,77.70,B+,1,4
325,3,20141,11140032,242,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,75,90,,82,86.00,79,82.42,A-,1,4
327,3,20141,11140034,242,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,75,90,,70,74.00,90,81.17,A-,1,4
328,3,20141,11140035,306,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,85,85,,79,84.00,80,82.23,A-,1,4
329,3,20141,11140036,306,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",83,75,85,,90,82,70,78.18,B+,1,4
380,3,20141,11140005,117,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",60,85,85,,79,98.00,90,88.98,A,1,4
381,3,20141,11140006,242,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,75,90,,80,89.00,80,83.67,A-,1,4
382,3,20141,11140007,117,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",83,85,85,,70,94.00,87,87.58,A,1,4
383,3,20141,11140008,242,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,75,90,,,63.00,72,71.95,B,1,4
384,3,20141,11140009,117,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",87,85,90,,90,100.0,100,96.40,A,1,4
385,3,20141,11140010,242,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,75,85,,70,68.00,93,79.75,B+,1,4
386,3,20141,11140011,117,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",87,85,90,,78,94.00,95,91.65,A,1,4
387,3,20141,11140012,117,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,85,90,,77,75.00,90,82.80,A-,1,4
454,3,20141,11140013,120,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",85,85,90,,75,85.00,83,83.93,A-,1,4
455,3,20141,11140014,126,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",87,85,85,,77,93.00,88,88.40,A,1,4
456,3,20141,11140015,120,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",84,85,90,,70,92.00,98,91.18,A,1,4
459,3,20141,11140018,242,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,75,85,,80,66.00,88,78.05,B+,1,4
460,3,20141,11140019,126,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",83,85,90,,80,95.00,80,86.60,A,1,4
461,3,20141,11140020,126,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,85,95,,78,93.00,80,86.05,A,1,4
462,3,20141,11140021,120,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",85,85,90,,75,94.00,85,87.78,A,1,4
463,3,20141,11140022,126,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",83,75,90,,87,84.00,85,84.28,A-,1,4
464,3,20141,11140023,126,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",83,85,85,,87,95.00,90,90.25,A,1,4
465,3,20141,11140024,120,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",85,75,85,,75,71.00,90,80.35,A-,1,4
490,3,20141,11140025,117,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",87,85,90,,70,90.00,85,86.15,A,1,4
491,3,20141,11140026,123,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,75,85,,,76.00,50,68.30,B-,1,4
495,3,20141,11140030,120,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",83,75,90,,80,98.00,94,91.80,A,1,4
496,3,20141,11140031,120,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",83,85,90,,71,79.00,72.5,77.70,B+,1,4
497,3,20141,11140032,123,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,75,90,,82,86.00,79,82.42,A-,1,4
499,3,20141,11140034,123,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,75,90,,70,74.00,90,81.17,A-,1,4
500,3,20141,11140035,120,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,85,85,,79,84.00,80,82.23,A-,1,4
501,3,20141,11140036,120,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",83,75,85,,90,82,70,78.18,B+,1,4
518,3,20141,11140005,126,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",60,85,85,,79,98.00,90,88.98,A,1,4
519,3,20141,11140006,123,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,75,90,,80,89.00,80,83.67,A-,1,4
520,3,20141,11140007,126,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",83,85,85,,70,94.00,87,87.58,A,1,4
521,3,20141,11140008,123,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,75,90,,,63.00,72,71.95,B,1,4
522,3,20141,11140009,126,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",87,85,90,,90,100.0,100,96.40,A,1,4
523,3,20141,11140010,123,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,75,85,,70,68.00,93,79.75,B+,1,4
524,3,20141,11140011,126,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",87,85,90,,78,94.00,95,91.65,A,1,4
525,3,20141,11140012,126,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,85,90,,77,75.00,90,82.80,A-,1,4
526,3,20141,11140013,306,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",85,85,90,,75,85.00,83,83.93,A-,1,4
527,3,20141,11140014,117,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",87,85,85,,77,93.00,88,88.40,A,1,4
528,3,20141,11140015,306,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",84,85,90,,70,92.00,98,91.18,A,1,4
531,3,20141,11140018,123,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,75,85,,80,66.00,88,78.05,B+,1,4
532,3,20141,11140019,117,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",83,85,90,,80,95.00,80,86.60,A,1,4
533,3,20141,11140020,117,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",82,85,95,,78,93.00,80,86.05,A,1,4
534,3,20141,11140021,306,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",85,85,90,,75,94.00,85,87.78,A,1,4
535,3,20141,11140022,117,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",83,75,90,,87,84.00,85,84.28,A-,1,4
536,3,20141,11140023,117,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",83,85,85,,87,95.00,90,90.25,A,1,4
537,3,20141,11140024,306,UNI1004,"Creative Thinking & The Power of Simplicity","Creative Thinking & The Power of Simplicity",85,75,85,,75,71.00,90,80.35,A-,1,4
614,3,20141,11140005,271,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",55.00,38,67,80,75,20.00,32,37.10,E,1,4
615,3,20141,11140006,271,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",100,98,98,98,98,25.00,51,56.12,C,1,4
616,3,20141,11140007,271,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",78.00,33,65,78,100,71.00,79,73.74,B,1,4
617,3,20141,11140008,271,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",28.00,11,51,20,,5.00,8,11.15,E,1,4
618,3,20141,11140009,271,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",100,100,100,100,100,93.00,100,97.55,A,1,4
619,3,20141,11140010,271,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",50.00,90,93,94,92,35.00,80,65.39,B-,1,4
620,3,20141,11140011,271,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",99.00,81,86,90,67,70.00,88,80.68,A-,1,4
621,3,20141,11140012,271,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",100,100,100,100,100,90.00,100,96.50,A,1,4
622,3,20141,11140013,271,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",100,100,100,100,100,24.00,51,56.25,C,1,4
623,3,20141,11140014,271,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",92.00,95,98,100,100,65.00,74,77.75,B+,1,4
624,3,20141,11140015,271,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",93.00,98,100,100,100,75.00,78,83.01,A-,1,4
627,3,20141,11140018,271,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",98.00,95,96,96,100,33.00,44,56.05,C,1,4
682,3,20141,11140019,133,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",96.00,86,99,100,100,70.00,95,86.61,A,1,4
683,3,20141,11140020,133,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",78.00,92,93,86,90,64.00,80,76.74,B+,1,4
684,3,20141,11140021,133,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",91.00,79,44,60,40.5,45.00,80,62.62,C+,1,4
685,3,20141,11140022,133,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",93.00,70,84,86,82,54.00,85,73.55,B,1,4
686,3,20141,11140023,133,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",100,100,100,100,100,76.00,100,91.60,A,1,4
687,3,20141,11140024,133,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",100,100,100,100,100,15.00,60,56.25,C,1,4
688,3,20141,11140025,133,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",98.00,73,97,65,96,61.00,82,75.79,B+,1,4
689,3,20141,11140026,133,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",10.00,,,,,11.00,0,4.45,E,1,4
693,3,20141,11140030,133,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",55,78,86,70,80,30.00,67,56.09,C,1,4
694,3,20141,11140031,133,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",50.00,70,55,42,65,16.00,23,30.57,E,1,4
695,3,20141,11140032,133,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",100,100,100,100,100,32.00,43,56.25,C,1,4
697,3,20141,11140034,133,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",8.00,,20,24,50,15.00,0,11.37,E,1,4
698,3,20141,11140035,133,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",54.00,90,95.8,94,100,51.00,75,70.13,B,1,4
699,3,20141,11140036,133,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",56,92,93,92,100,40,89,71.13,B,1,4
722,3,20141,11140005,135,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",55.00,38,67,80,75,20.00,32,37.10,E,1,4
723,3,20141,11140006,135,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",100,98,98,98,98,25.00,51,56.12,C,1,4
724,3,20141,11140007,135,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",78.00,33,65,78,100,71.00,79,73.74,B,1,4
725,3,20141,11140008,135,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",28.00,11,51,20,,5.00,8,11.15,E,1,4
726,3,20141,11140009,135,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",100,100,100,100,100,93.00,100,97.55,A,1,4
727,3,20141,11140010,135,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",50.00,90,93,94,92,35.00,80,65.39,B-,1,4
728,3,20141,11140011,135,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",99.00,81,86,90,67,70.00,88,80.68,A-,1,4
729,3,20141,11140012,135,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",100,100,100,100,100,90.00,100,96.50,A,1,4
730,3,20141,11140013,135,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",100,100,100,100,100,24.00,51,56.25,C,1,4
731,3,20141,11140014,135,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",92.00,95,98,100,100,65.00,74,77.75,B+,1,4
732,3,20141,11140015,135,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",93.00,98,100,100,100,75.00,78,83.01,A-,1,4
735,3,20141,11140018,135,SOC1001,"Quantitative Methods for Business Analytics 1","Quantitative Methods for Business Analytics 1",98.00,95,96,96,100,33.00,44,56.05,C,1,4
634,3,20141,11140019,275,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",86.6,,,,,83.80,86,85.41,A,1,4
635,3,20141,11140020,275,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",96,,,,,84.00,91,90.05,A,1,4
636,3,20141,11140021,275,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",87,,,,,98.80,92,92.88,A,1,4
637,3,20141,11140022,275,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",78.9,,,,,88.80,88,85.55,A,1,4
638,3,20141,11140023,275,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",93.2,,,,,75.50,100,89.39,A,1,4
639,3,20141,11140024,275,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",77.3,,,,,60.70,66,67.54,B-,1,4
640,3,20141,11140025,275,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",90.8,,,,,82.70,88,86.99,A,1,4
641,3,20141,11140026,275,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",50.9,,,,,56.00,15,40.12,D,1,4
645,3,20141,11140030,275,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",82.7,,,,,70.40,98,83.75,A-,1,4
646,3,20141,11140031,275,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",72.39,,,,,45.60,55,56.93,C,1,4
647,3,20141,11140032,275,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",77.5,,,,,45.20,50,56.57,C,1,4
649,3,20141,11140034,275,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",71.7,,,,,62.80,20,50.49,D,1,4
650,3,20141,11140035,275,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",76.8,,,,,81.20,92,83.66,A-,1,4
651,3,20141,11140036,275,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",84.1,,,,,57,71,70.03,B,1,4
668,3,20141,11140005,298,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",66.8,,,,,50.60,25,46.50,D,1,4
669,3,20141,11140006,298,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",88.6,,,,,85.50,30,67.01,B-,1,4
670,3,20141,11140007,298,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",79.5,,,,,90.80,83,84.68,A-,1,4
671,3,20141,11140008,298,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",45.8,,,,,31.00,10,28.09,E,1,4
672,3,20141,11140009,298,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",91.2,,,,,97.10,96,94.95,A,1,4
673,3,20141,11140010,298,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",83.7,,,,,74.00,74,76.91,B+,1,4
674,3,20141,11140011,298,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",87.3,,,,,80.40,94,87.23,A,1,4
675,3,20141,11140012,298,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",93.6,,,,,90.70,94,92.73,A,1,4
676,3,20141,11140013,298,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",84.9,,,,,76.40,87,82.66,A-,1,4
677,3,20141,11140014,298,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",92.2,,,,,86.50,91,89.79,A,1,4
678,3,20141,11140015,298,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",89.4,,,,,72.70,86,82.37,A-,1,4
681,3,20141,11140018,298,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",83.3,,,,,62.20,72,71.96,B,1,4
700,3,20141,11140019,101,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",86.6,,,,,83.80,86,85.41,A,1,4
701,3,20141,11140020,101,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",96,,,,,84.00,91,90.05,A,1,4
702,3,20141,11140021,101,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",87,,,,,98.80,92,92.88,A,1,4
703,3,20141,11140022,101,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",78.9,,,,,88.80,88,85.55,A,1,4
704,3,20141,11140023,101,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",93.2,,,,,75.50,100,89.39,A,1,4
705,3,20141,11140024,101,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",77.3,,,,,60.70,66,67.54,B-,1,4
706,3,20141,11140025,101,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",90.8,,,,,82.70,88,86.99,A,1,4
707,3,20141,11140026,101,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",50.9,,,,,56.00,15,40.12,D,1,4
711,3,20141,11140030,101,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",82.7,,,,,70.40,98,83.75,A-,1,4
712,3,20141,11140031,101,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",72.39,,,,,45.60,55,56.93,C,1,4
713,3,20141,11140032,101,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",77.5,,,,,45.20,50,56.57,C,1,4
715,3,20141,11140034,101,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",71.7,,,,,62.80,20,50.49,D,1,4
716,3,20141,11140035,101,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",76.8,,,,,81.20,92,83.66,A-,1,4
717,3,20141,11140036,101,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",84.1,,,,,57,71,70.03,B,1,4
740,3,20141,11140005,104,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",66.8,,,,,50.60,25,46.50,D,1,4
741,3,20141,11140006,104,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",88.6,,,,,85.50,30,67.01,B-,1,4
742,3,20141,11140007,104,UNI1002,"Introduction to Financial Accounting","Introduction to Financial Accounting",79.5,,,,,90.80,83,84.68,A-,1,4
